Date,Total_Pop,Pop_5_24,Percent_5_24,Median_Age,Male_to_Female_Ratio,Pop_5_24_per1000,RUCA1,Income,Race,Total_Mobile_Home,No_English,Below_Poverty_Line,Percent_18_24_no_HS_diploma,Percent_No_HS_Diploma,Percent_Unemployment,NDVI,TMIN,TMAX,EHF,Above_95th,RH,Mental_Health,month,Day,TMAX_24hr_diff,TMIN_24hr_diff,loc,Region,log_Total_Pop_per1000
2016-06-17,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.763333333333333,,,,,,37,6,17,,,2,1,4.63515608147835
2016-06-18,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.76,,,,,,47,6,18,,,2,1,4.63515608147835
2016-06-19,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.67,12.4333333333333,28.0066666666667,0,0,57.3866666666667,42,6,19,-2.24666666666667,-5.68333333333333,2,1,4.63515608147835
2016-06-20,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.616666666666667,,,,,,24,6,20,,,2,1,4.63515608147835
2016-06-21,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.316666666666667,,,,,,33,6,21,,,2,1,4.63515608147835
2016-06-22,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.64,20.2066666666667,33.2233333333333,0,0,55.89,35,6,22,1.64,3.18,2,1,4.63515608147835
2016-06-23,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.546666666666667,,,,,,44,6,23,,,2,1,4.63515608147835
2016-06-24,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.556666666666667,,,,,,40,6,24,,,2,1,4.63515608147835
2016-06-25,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.666666666666667,,,,,,23,6,25,,,2,1,4.63515608147835
2016-06-26,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.666666666666667,,,,,,41,6,26,,,2,1,4.63515608147835
2016-06-27,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.26,,,,,,39,6,27,,,2,1,4.63515608147835
2016-06-28,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.263333333333333,,,,,,43,6,28,,,2,1,4.63515608147835
2016-06-29,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.463333333333333,,,,,,36,6,29,,,2,1,4.63515608147835
2016-06-30,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.363333333333333,,,,,,29,6,30,,,2,1,4.63515608147835
2016-07-01,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.443333333333333,,,,,,29,7,1,,,2,1,4.63515608147835
2016-07-02,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.59,,,,,,38,7,2,,,2,1,4.63515608147835
2016-07-03,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.263333333333333,,,,,,32,7,3,,,2,1,4.63515608147835
2016-07-04,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.25,19.7333333333333,30.3666666666667,0,0,77.3766666666667,25,7,4,-1.68,-1.36666666666667,2,1,4.63515608147835
2016-07-05,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.526666666666667,20.1533333333333,31.1266666666667,0,0,79.87,42,7,5,0.76,0.420000000000001,2,1,4.63515608147835
2016-07-06,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.633333333333333,,,,,,51,7,6,,,2,1,4.63515608147835
2016-07-07,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.406666666666667,,,,,,38,7,7,,,2,1,4.63515608147835
2016-07-08,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.236666666666667,20.9066666666667,29.9466666666667,0,0,72.5333333333333,36,7,8,-2.61666666666667,0.890000000000001,2,1,4.63515608147835
2016-07-09,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.486666666666667,,,,,,31,7,9,,,2,1,4.63515608147835
2016-07-10,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.646666666666667,,,,,,41,7,10,,,2,1,4.63515608147835
2016-07-11,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.506666666666667,,,,,,38,7,11,,,2,1,4.63515608147835
2016-07-12,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.506666666666667,19.6666666666667,31.3866666666667,0,0,73.5566666666667,41,7,12,-0.149999999999999,-0.566666666666666,2,1,4.63515608147835
2016-07-13,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.686666666666667,,,,,,39,7,13,,,2,1,4.63515608147835
2016-07-14,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.683333333333333,,,,,,33,7,14,,,2,1,4.63515608147835
2016-07-15,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.68,,,,,,29,7,15,,,2,1,4.63515608147835
2016-07-16,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.646666666666667,20.6566666666667,31.99,0,0,68.3066666666667,28,7,16,-1.39,0.293333333333333,2,1,4.63515608147835
2016-07-17,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.54,19.5333333333333,28.6333333333333,0,0,80.7,28,7,17,-3.35666666666667,-1.12333333333333,2,1,4.63515608147835
2016-07-18,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.47,19.87,31.0033333333333,0,0,75.8066666666667,33,7,18,2.37,0.336666666666668,2,1,4.63515608147835
2016-07-19,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.473333333333333,,,,,,46,7,19,,,2,1,4.63515608147835
2016-07-20,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.546666666666667,,,,,,30,7,20,,,2,1,4.63515608147835
2016-07-21,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.22,,,,,,26,7,21,,,2,1,4.63515608147835
2016-07-22,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.223333333333333,20.46,32.1433333333333,0,0,72.05,33,7,22,0.0233333333333311,0.219999999999999,2,1,4.63515608147835
2016-07-23,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.68,,,,,,30,7,23,,,2,1,4.63515608147835
2016-07-24,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.686666666666667,,,,,,39,7,24,,,2,1,4.63515608147835
2016-07-25,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.68,,,,,,35,7,25,,,2,1,4.63515608147835
2016-07-26,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.686666666666667,,,,,,42,7,26,,,2,1,4.63515608147835
2016-07-27,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.656666666666667,,,,,,28,7,27,,,2,1,4.63515608147835
2016-07-28,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.27,21.93,35.43,1.05469788888889,1,63.5,25,7,28,0.540000000000002,-0.773333333333333,2,1,4.63515608147835
2016-07-29,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.25,,,,,,29,7,29,,,2,1,4.63515608147835
2016-07-30,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.563333333333333,,,,,,35,7,30,,,2,1,4.63515608147835
2016-07-31,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.673333333333333,,,,,,42,7,31,,,2,1,4.63515608147835
2016-08-01,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.666666666666667,,,,,,35,8,1,,,2,1,4.63515608147835
2016-08-02,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.67,,,,,,48,8,2,,,2,1,4.63515608147835
2016-08-03,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.663333333333333,,,,,,51,8,3,,,2,1,4.63515608147835
2016-08-04,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.426666666666667,,,,,,31,8,4,,,2,1,4.63515608147835
2016-08-05,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.453333333333333,,,,,,40,8,5,,,2,1,4.63515608147835
2016-08-06,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.663333333333333,,,,,,19,8,6,,,2,1,4.63515608147835
2016-08-07,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.663333333333333,,,,,,38,8,7,,,2,1,4.63515608147835
2016-08-08,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.656666666666667,,,,,,50,8,8,,,2,1,4.63515608147835
2016-08-09,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.643333333333333,,,,,,41,8,9,,,2,1,4.63515608147835
2016-08-10,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.393333333333333,,,,,,41,8,10,,,2,1,4.63515608147835
2016-08-11,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.563333333333333,,,,,,39,8,11,,,2,1,4.63515608147835
2016-08-12,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.646666666666667,,,,,,33,8,12,,,2,1,4.63515608147835
2016-08-13,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.233333333333333,,,,,,34,8,13,,,2,1,4.63515608147835
2016-08-14,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.646666666666667,21.5666666666667,32.1366666666667,0,0,75.0233333333333,42,8,14,0.503333333333333,-1.01,2,1,4.63515608147835
2016-08-15,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.64,,,,,,44,8,15,,,2,1,4.63515608147835
2016-08-16,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.43,,,,,,44,8,16,,,2,1,4.63515608147835
2016-08-17,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.55,21.5833333333333,32.3566666666667,0,0,71.99,35,8,17,-0.789999999999999,-0.38,2,1,4.63515608147835
2016-08-18,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.333333333333333,21.22,33.5166666666667,0,0,70.0766666666667,47,8,18,1.16,-0.363333333333333,2,1,4.63515608147835
2016-08-19,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.596666666666667,,,,,,34,8,19,,,2,1,4.63515608147835
2016-08-20,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.566666666666667,,,,,,28,8,20,,,2,1,4.63515608147835
2016-08-21,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.613333333333333,,,,,,50,8,21,,,2,1,4.63515608147835
2016-08-22,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.486666666666667,18.69,31.1566666666667,0,0,75.99,26,8,22,1.57666666666667,-2.67,2,1,4.63515608147835
2016-08-23,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.613333333333333,,,,,,42,8,23,,,2,1,4.63515608147835
2016-08-24,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.61,,,,,,33,8,24,,,2,1,4.63515608147835
2016-08-25,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.616666666666667,,,,,,42,8,25,,,2,1,4.63515608147835
2016-08-26,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.243333333333333,,,,,,38,8,26,,,2,1,4.63515608147835
2016-08-27,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.603333333333333,,,,,,40,8,27,,,2,1,4.63515608147835
2016-08-28,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.6,21.58,33.74,0,1,68.74,36,8,28,-0.320000000000003,0.706666666666667,2,1,4.63515608147835
2016-08-29,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.326666666666667,,,,,,31,8,29,,,2,1,4.63515608147835
2016-08-30,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.6,18.9966666666667,31.9433333333333,0,0,65.46,46,8,30,0.733333333333334,0.37,2,1,4.63515608147835
2016-08-31,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.396666666666667,,,,,,44,8,31,,,2,1,4.63515608147835
2017-06-01,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0933333333333333,,,,,,44,6,1,,,2,1,4.63515608147835
2017-06-02,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.523333333333333,,,,,,35,6,2,,,2,1,4.63515608147835
2017-06-03,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.413333333333333,,,,,,39,6,3,,,2,1,4.63515608147835
2017-06-04,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.26,,,,,,31,6,4,,,2,1,4.63515608147835
2017-06-05,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.26,,,,,,52,6,5,,,2,1,4.63515608147835
2017-06-06,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.356666666666667,,,,,,44,6,6,,,2,1,4.63515608147835
2017-06-07,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.163333333333333,,,,,,38,6,7,,,2,1,4.63515608147835
2017-06-08,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.2,,,,,,34,6,8,,,2,1,4.63515608147835
2017-06-09,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.366666666666667,,,,,,50,6,9,,,2,1,4.63515608147835
2017-06-10,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.03,,,,,,36,6,10,,,2,1,4.63515608147835
2017-06-11,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.256666666666667,16.0866666666667,29.6566666666667,0,0,64.4633333333333,38,6,11,2.29666666666667,0.926666666666666,2,1,4.63515608147835
2017-06-12,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.256666666666667,17.59,29.5633333333333,0,0,64.2,28,6,12,-0.0933333333333325,1.50333333333333,2,1,4.63515608147835
2017-06-13,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.55,,,,,,40,6,13,,,2,1,4.63515608147835
2017-06-14,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.536666666666667,,,,,,39,6,14,,,2,1,4.63515608147835
2017-06-15,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.553333333333333,,,,,,30,6,15,,,2,1,4.63515608147835
2017-06-16,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.04,,,,,,43,6,16,,,2,1,4.63515608147835
2017-06-17,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.353333333333333,,,,,,28,6,17,,,2,1,4.63515608147835
2017-06-18,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.54,,,,,,40,6,18,,,2,1,4.63515608147835
2017-06-19,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.47,,,,,,57,6,19,,,2,1,4.63515608147835
2017-06-20,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.493333333333333,,,,,,41,6,20,,,2,1,4.63515608147835
2017-06-21,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.153333333333333,,,,,,51,6,21,,,2,1,4.63515608147835
2017-06-22,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.03,,,,,,44,6,22,,,2,1,4.63515608147835
2017-06-23,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0666666666666667,,,,,,49,6,23,,,2,1,4.63515608147835
2017-06-24,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.253333333333333,,,,,,44,6,24,,,2,1,4.63515608147835
2017-06-25,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.24,18.7033333333333,28.4733333333333,0,0,83.43,34,6,25,-2.26,-2.11333333333333,2,1,4.63515608147835
